"feature","shap_importance","dataset","seed"
"ENSBTAG00000017280.ENSBTAG00000037735",0,"vitro",64
"ENSBTAG00000007737.ENSBTAG00000019832",0,"vitro",64
"ENSBTAG00000014583.ENSBTAG00000010986",0,"vivo",28
"ENSBTAG00000025644.ENSBTAG00000010986",0,"vivo",28
"ENSBTAG00000002278.ENSBTAG00000015910",0,"vivo",28
"ENSBTAG00000002278.ENSBTAG00000019929",0,"vivo",28
"ENSBTAG00000021697.ENSBTAG00000002804",0,"vivo",28
"ENSBTAG00000021697.ENSBTAG00000005990",0,"vivo",28
"ENSBTAG00000012817.ENSBTAG00000007909",0,"vivo",28
"ENSBTAG00000002278.ENSBTAG00000013745",0,"vivo",28
"ENSBTAG00000021697.ENSBTAG00000019929",0,"vivo",28
"ENSBTAG00000002317.ENSBTAG00000014966",0,"vivo",28
"ENSBTAG00000007773.ENSBTAG00000003418",0.1485,"vivo",28
"ENSBTAG00000002317.ENSBTAG00000026676",0,"vivo",28
"ENSBTAG00000021697.ENSBTAG00000007173",0,"vivo",28
"ENSBTAG00000007773.ENSBTAG00000018993",0.18,"vivo",28
"ENSBTAG00000002317.ENSBTAG00000018052",0,"vivo",28
"ENSBTAG00000002317.ENSBTAG00000011154",0,"vivo",28
"ENSBTAG00000007773.ENSBTAG00000017060",0.1658125,"vivo",28
"ENSBTAG00000020638.ENSBTAG00000000782",0,"vivo",28
"ENSBTAG00000000283.ENSBTAG00000012771",0.0255409211395751,"vitro",28
"ENSBTAG00000000470.ENSBTAG00000019929",0.0227306637595552,"vitro",28
"ENSBTAG00000004630.ENSBTAG00000019929",0.0499022460577346,"vitro",28
"ENSBTAG00000015043.ENSBTAG00000022799",0.0474902490491757,"vitro",28
"ENSBTAG00000022120.ENSBTAG00000019929",0.010478648045684,"vitro",28
"ENSBTAG00000000016.ENSBTAG00000016455",0.0139222916440195,"vitro",28
"ENSBTAG00000031998.ENSBTAG00000015708",0.0471075424126815,"vitro",28
"ENSBTAG00000021316.ENSBTAG00000019929",0.0175106846777381,"vitro",28
"ENSBTAG00000008300.ENSBTAG00000001462",0.104792541970147,"vitro",28
"ENSBTAG00000009357.ENSBTAG00000012771",0.0202483679138344,"vitro",28
"ENSBTAG00000020645.ENSBTAG00000021527",0.0169785003623903,"vitro",28
"ENSBTAG00000017280.ENSBTAG00000037735",0.0116939475300098,"vitro",28
"ENSBTAG00000007737.ENSBTAG00000019832",0.0213285647940362,"vitro",28
"ENSBTAG00000014583.ENSBTAG00000010986",0.00323392900328965,"vivo",21
"ENSBTAG00000025644.ENSBTAG00000010986",0.00476880026531722,"vivo",21
"ENSBTAG00000002278.ENSBTAG00000015910",0.106886281255284,"vivo",21
"ENSBTAG00000002278.ENSBTAG00000019929",0.0946779756595582,"vivo",21
"ENSBTAG00000021697.ENSBTAG00000002804",0.000152478584026203,"vivo",21
"ENSBTAG00000021697.ENSBTAG00000005990",0.000152612433862434,"vivo",21
"ENSBTAG00000012817.ENSBTAG00000007909",0.00759929296014135,"vivo",21
"ENSBTAG00000002278.ENSBTAG00000013745",0.0794643813340506,"vivo",21
"ENSBTAG00000021697.ENSBTAG00000019929",0.000592796110623598,"vivo",21
"ENSBTAG00000002317.ENSBTAG00000014966",0.0400701452790046,"vivo",21
"ENSBTAG00000007773.ENSBTAG00000003418",0.0130287962577462,"vivo",21
"ENSBTAG00000002317.ENSBTAG00000026676",0.0387893633086544,"vivo",21
"ENSBTAG00000021697.ENSBTAG00000007173",0.000260461437582546,"vivo",21
"ENSBTAG00000007773.ENSBTAG00000018993",0.0104922357563492,"vivo",21
"ENSBTAG00000002317.ENSBTAG00000018052",0.0412081771605357,"vivo",21
"ENSBTAG00000002317.ENSBTAG00000011154",0.0301356987754612,"vivo",21
"ENSBTAG00000007773.ENSBTAG00000017060",0.00697304519588916,"vivo",21
"ENSBTAG00000020638.ENSBTAG00000000782",0.0237739313739413,"vivo",21
"ENSBTAG00000000283.ENSBTAG00000012771",0,"vitro",21
"ENSBTAG00000000470.ENSBTAG00000019929",0.0918125000000001,"vitro",21
"ENSBTAG00000004630.ENSBTAG00000019929",0.108,"vitro",21
"ENSBTAG00000015043.ENSBTAG00000022799",0,"vitro",21
"ENSBTAG00000022120.ENSBTAG00000019929",0.0917500000000001,"vitro",21
"ENSBTAG00000000016.ENSBTAG00000016455",0.001985,"vitro",21
"ENSBTAG00000031998.ENSBTAG00000015708",0,"vitro",21
"ENSBTAG00000021316.ENSBTAG00000019929",0.111,"vitro",21
"ENSBTAG00000008300.ENSBTAG00000001462",0,"vitro",21
"ENSBTAG00000009357.ENSBTAG00000012771",0,"vitro",21
"ENSBTAG00000020645.ENSBTAG00000021527",0.0924750000000001,"vitro",21
"ENSBTAG00000017280.ENSBTAG00000037735",0,"vitro",21
"ENSBTAG00000007737.ENSBTAG00000019832",0,"vitro",21
"ENSBTAG00000014583.ENSBTAG00000010986",0.166072610036558,"vivo",94
"ENSBTAG00000025644.ENSBTAG00000010986",0.156042666361974,"vivo",94
"ENSBTAG00000002278.ENSBTAG00000015910",0.0234196760942132,"vivo",94
"ENSBTAG00000002278.ENSBTAG00000019929",0.0180910424471729,"vivo",94
"ENSBTAG00000021697.ENSBTAG00000002804",0.000579197756522233,"vivo",94
"ENSBTAG00000021697.ENSBTAG00000005990",0.00117913987423252,"vivo",94
"ENSBTAG00000012817.ENSBTAG00000007909",0.0128344768180219,"vivo",94
"ENSBTAG00000002278.ENSBTAG00000013745",0.0110498512612212,"vivo",94
"ENSBTAG00000021697.ENSBTAG00000019929",0.00173262899135649,"vivo",94
"ENSBTAG00000002317.ENSBTAG00000014966",0.0228795144555274,"vivo",94
"ENSBTAG00000007773.ENSBTAG00000003418",0.0103480093086304,"vivo",94
"ENSBTAG00000002317.ENSBTAG00000026676",0.0181485631173818,"vivo",94
"ENSBTAG00000021697.ENSBTAG00000007173",0.000513993413326611,"vivo",94
"ENSBTAG00000007773.ENSBTAG00000018993",0.0138535098527937,"vivo",94
"ENSBTAG00000002317.ENSBTAG00000018052",0.016460128364991,"vivo",94
"ENSBTAG00000002317.ENSBTAG00000011154",0.0225180351008448,"vivo",94
"ENSBTAG00000007773.ENSBTAG00000017060",0.0134883926697953,"vivo",94
"ENSBTAG00000020638.ENSBTAG00000000782",0.0320539545131883,"vivo",94
"ENSBTAG00000000283.ENSBTAG00000012771",0.00538653227369285,"vitro",94
"ENSBTAG00000000470.ENSBTAG00000019929",0.0089393097402144,"vitro",94
"ENSBTAG00000004630.ENSBTAG00000019929",0.00578205930149932,"vitro",94
"ENSBTAG00000015043.ENSBTAG00000022799",0.0432243048688734,"vitro",94
"ENSBTAG00000022120.ENSBTAG00000019929",0.00524744844949167,"vitro",94
"ENSBTAG00000000016.ENSBTAG00000016455",0.0237458774461263,"vitro",94
"ENSBTAG00000031998.ENSBTAG00000015708",0.0675739438652195,"vitro",94
"ENSBTAG00000021316.ENSBTAG00000019929",0.035446740714947,"vitro",94
"ENSBTAG00000008300.ENSBTAG00000001462",0.104142993585614,"vitro",94
"ENSBTAG00000009357.ENSBTAG00000012771",0.0429792369906658,"vitro",94
"ENSBTAG00000020645.ENSBTAG00000021527",0.135519966281432,"vitro",94
"ENSBTAG00000017280.ENSBTAG00000037735",0.00728750049562743,"vitro",94
"ENSBTAG00000007737.ENSBTAG00000019832",0.00923988948639947,"vitro",94
"ENSBTAG00000014583.ENSBTAG00000010986",0.0173500042653427,"vivo",41
"ENSBTAG00000025644.ENSBTAG00000010986",0.0119500003033285,"vivo",41
"ENSBTAG00000002278.ENSBTAG00000015910",0.0216225786529985,"vivo",41
"ENSBTAG00000002278.ENSBTAG00000019929",0.0236484368985761,"vivo",41
"ENSBTAG00000021697.ENSBTAG00000002804",0.0834825778868356,"vivo",41
"ENSBTAG00000021697.ENSBTAG00000005990",0.0673016630666117,"vivo",41
"ENSBTAG00000012817.ENSBTAG00000007909",0.0434938080169699,"vivo",41
"ENSBTAG00000002278.ENSBTAG00000013745",0.0215858398610415,"vivo",41
"ENSBTAG00000021697.ENSBTAG00000019929",0.0667056105835659,"vivo",41
"ENSBTAG00000002317.ENSBTAG00000014966",0.0104781937488381,"vivo",41
"ENSBTAG00000007773.ENSBTAG00000003418",0.0197451309518238,"vivo",41
"ENSBTAG00000002317.ENSBTAG00000026676",0.00233295019443945,"vivo",41
"ENSBTAG00000021697.ENSBTAG00000007173",0.0742308948053854,"vivo",41
"ENSBTAG00000007773.ENSBTAG00000018993",0.0146079814415357,"vivo",41
"ENSBTAG00000002317.ENSBTAG00000018052",0.00573106601589699,"vivo",41
"ENSBTAG00000002317.ENSBTAG00000011154",0.00242551348727224,"vivo",41
"ENSBTAG00000007773.ENSBTAG00000017060",0.0144495340707687,"vivo",41
"ENSBTAG00000020638.ENSBTAG00000000782",0.0267139697511267,"vivo",41
"ENSBTAG00000000283.ENSBTAG00000012771",0.00284513704081709,"vitro",41
"ENSBTAG00000000470.ENSBTAG00000019929",0.0281802431450716,"vitro",41
"ENSBTAG00000004630.ENSBTAG00000019929",0.00815060272554956,"vitro",41
"ENSBTAG00000015043.ENSBTAG00000022799",0.117819956481921,"vitro",41
"ENSBTAG00000022120.ENSBTAG00000019929",0.00303993914102353,"vitro",41
"ENSBTAG00000000016.ENSBTAG00000016455",0.00312156516741461,"vitro",41
"ENSBTAG00000031998.ENSBTAG00000015708",0.0641100457531211,"vitro",41
"ENSBTAG00000021316.ENSBTAG00000019929",0.0217154840044088,"vitro",41
"ENSBTAG00000008300.ENSBTAG00000001462",0.0418761007467513,"vitro",41
"ENSBTAG00000009357.ENSBTAG00000012771",0.00792873641104724,"vitro",41
"ENSBTAG00000020645.ENSBTAG00000021527",0.197245176430534,"vitro",41
"ENSBTAG00000017280.ENSBTAG00000037735",0.010441927169405,"vitro",41
"ENSBTAG00000007737.ENSBTAG00000019832",0.00465045506192496,"vitro",41
"ENSBTAG00000014583.ENSBTAG00000010986",0.0100927633938191,"vivo",12
"ENSBTAG00000025644.ENSBTAG00000010986",0.0145365583395913,"vivo",12
"ENSBTAG00000002278.ENSBTAG00000015910",0,"vivo",12
"ENSBTAG00000002278.ENSBTAG00000019929",1.75382653061225e-05,"vivo",12
"ENSBTAG00000021697.ENSBTAG00000002804",0,"vivo",12
"ENSBTAG00000021697.ENSBTAG00000005990",0.000258698979591837,"vivo",12
"ENSBTAG00000012817.ENSBTAG00000007909",0.486806898636451,"vivo",12
"ENSBTAG00000002278.ENSBTAG00000013745",0.000346964285714286,"vivo",12
"ENSBTAG00000021697.ENSBTAG00000019929",0,"vivo",12
"ENSBTAG00000002317.ENSBTAG00000014966",0,"vivo",12
"ENSBTAG00000007773.ENSBTAG00000003418",0.000697770800627943,"vivo",12
"ENSBTAG00000002317.ENSBTAG00000026676",1.02040816326531e-05,"vivo",12
"ENSBTAG00000021697.ENSBTAG00000007173",0,"vivo",12
"ENSBTAG00000007773.ENSBTAG00000018993",0.000131288265306122,"vivo",12
"ENSBTAG00000002317.ENSBTAG00000018052",0,"vivo",12
"ENSBTAG00000002317.ENSBTAG00000011154",1.17984693877551e-05,"vivo",12
"ENSBTAG00000007773.ENSBTAG00000017060",0,"vivo",12
"ENSBTAG00000020638.ENSBTAG00000000782",0,"vivo",12
"ENSBTAG00000000283.ENSBTAG00000012771",0.046278796082586,"vitro",12
"ENSBTAG00000000470.ENSBTAG00000019929",0.00329751025420061,"vitro",12
"ENSBTAG00000004630.ENSBTAG00000019929",0.0270651393464066,"vitro",12
"ENSBTAG00000015043.ENSBTAG00000022799",0.00142808430957608,"vitro",12
"ENSBTAG00000022120.ENSBTAG00000019929",0.0264668229223789,"vitro",12
"ENSBTAG00000000016.ENSBTAG00000016455",0.177452095873692,"vitro",12
"ENSBTAG00000031998.ENSBTAG00000015708",0.00113368969683087,"vitro",12
"ENSBTAG00000021316.ENSBTAG00000019929",0.0287634975241838,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000001462",0.0332792625612075,"vitro",12
"ENSBTAG00000009357.ENSBTAG00000012771",0.0420834738758207,"vitro",12
"ENSBTAG00000020645.ENSBTAG00000021527",0.0788247571856253,"vitro",12
"ENSBTAG00000017280.ENSBTAG00000037735",0.00300997467674124,"vitro",12
"ENSBTAG00000007737.ENSBTAG00000019832",0.00338344435761216,"vitro",12
"ENSBTAG00000014583.ENSBTAG00000010986",0.0299731450061796,"vivo",53
"ENSBTAG00000025644.ENSBTAG00000010986",0.0295659169233861,"vivo",53
"ENSBTAG00000002278.ENSBTAG00000015910",0.0486561566222892,"vivo",53
"ENSBTAG00000002278.ENSBTAG00000019929",0.0539347267589022,"vivo",53
"ENSBTAG00000021697.ENSBTAG00000002804",0.0211062909492414,"vivo",53
"ENSBTAG00000021697.ENSBTAG00000005990",0.0200806910991849,"vivo",53
"ENSBTAG00000012817.ENSBTAG00000007909",0.00887156732452886,"vivo",53
"ENSBTAG00000002278.ENSBTAG00000013745",0.0450103183530254,"vivo",53
"ENSBTAG00000021697.ENSBTAG00000019929",0.0228770817551597,"vivo",53
"ENSBTAG00000002317.ENSBTAG00000014966",0.0135788792624505,"vivo",53
"ENSBTAG00000007773.ENSBTAG00000003418",0.0446040898370005,"vivo",53
"ENSBTAG00000002317.ENSBTAG00000026676",0.0180332031011925,"vivo",53
"ENSBTAG00000021697.ENSBTAG00000007173",0.0202310234667048,"vivo",53
"ENSBTAG00000007773.ENSBTAG00000018993",0.0478798453686873,"vivo",53
"ENSBTAG00000002317.ENSBTAG00000018052",0.0168830485782157,"vivo",53
"ENSBTAG00000002317.ENSBTAG00000011154",0.0183894250279199,"vivo",53
"ENSBTAG00000007773.ENSBTAG00000017060",0.0408909202431163,"vivo",53
"ENSBTAG00000020638.ENSBTAG00000000782",0.0160754371224268,"vivo",53
"ENSBTAG00000000283.ENSBTAG00000012771",0,"vitro",53
"ENSBTAG00000000470.ENSBTAG00000019929",0,"vitro",53
"ENSBTAG00000004630.ENSBTAG00000019929",0,"vitro",53
"ENSBTAG00000015043.ENSBTAG00000022799",0,"vitro",53
"ENSBTAG00000022120.ENSBTAG00000019929",0,"vitro",53
"ENSBTAG00000000016.ENSBTAG00000016455",0,"vitro",53
"ENSBTAG00000031998.ENSBTAG00000015708",0,"vitro",53
"ENSBTAG00000021316.ENSBTAG00000019929",0,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000001462",0,"vitro",53
"ENSBTAG00000009357.ENSBTAG00000012771",0,"vitro",53
"ENSBTAG00000020645.ENSBTAG00000021527",0,"vitro",53
"ENSBTAG00000017280.ENSBTAG00000037735",0,"vitro",53
"ENSBTAG00000007737.ENSBTAG00000019832",0.5022775,"vitro",53
"ENSBTAG00000014583.ENSBTAG00000010986",0.034999076434787,"vivo",22
"ENSBTAG00000025644.ENSBTAG00000010986",0.0260973556754553,"vivo",22
"ENSBTAG00000002278.ENSBTAG00000015910",0.00655698123184527,"vivo",22
"ENSBTAG00000002278.ENSBTAG00000019929",0.00321433978854564,"vivo",22
"ENSBTAG00000021697.ENSBTAG00000002804",0.0479723641639336,"vivo",22
"ENSBTAG00000021697.ENSBTAG00000005990",0.0393564402126166,"vivo",22
"ENSBTAG00000012817.ENSBTAG00000007909",0.0319919522087789,"vivo",22
"ENSBTAG00000002278.ENSBTAG00000013745",0.000451072880341751,"vivo",22
"ENSBTAG00000021697.ENSBTAG00000019929",0.0464090535901601,"vivo",22
"ENSBTAG00000002317.ENSBTAG00000014966",0.0633665811390692,"vivo",22
"ENSBTAG00000007773.ENSBTAG00000003418",0.00346680532446923,"vivo",22
"ENSBTAG00000002317.ENSBTAG00000026676",0.0703712661335389,"vivo",22
"ENSBTAG00000021697.ENSBTAG00000007173",0.0392862325684901,"vivo",22
"ENSBTAG00000007773.ENSBTAG00000018993",0.00529797066474742,"vivo",22
"ENSBTAG00000002317.ENSBTAG00000018052",0.0587123189837749,"vivo",22
"ENSBTAG00000002317.ENSBTAG00000011154",0.0640800913594909,"vivo",22
"ENSBTAG00000007773.ENSBTAG00000017060",0.00362532092850521,"vivo",22
"ENSBTAG00000020638.ENSBTAG00000000782",0.0233831464389932,"vivo",22
"ENSBTAG00000000283.ENSBTAG00000012771",0.00397708411971261,"vitro",22
"ENSBTAG00000000470.ENSBTAG00000019929",0.0460695461724559,"vitro",22
"ENSBTAG00000004630.ENSBTAG00000019929",0.0144195577196656,"vitro",22
"ENSBTAG00000015043.ENSBTAG00000022799",0.0148397771783361,"vitro",22
"ENSBTAG00000022120.ENSBTAG00000019929",0.0073784098847154,"vitro",22
"ENSBTAG00000000016.ENSBTAG00000016455",0.00159565205920051,"vitro",22
"ENSBTAG00000031998.ENSBTAG00000015708",0.036494497887837,"vitro",22
"ENSBTAG00000021316.ENSBTAG00000019929",0.0490165067930501,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000001462",0.154283982918823,"vitro",22
"ENSBTAG00000009357.ENSBTAG00000012771",0.00132547002624303,"vitro",22
"ENSBTAG00000020645.ENSBTAG00000021527",0.124321510336935,"vitro",22
"ENSBTAG00000017280.ENSBTAG00000037735",0.00245470787372701,"vitro",22
"ENSBTAG00000007737.ENSBTAG00000019832",0.0573689504761084,"vitro",22
"ENSBTAG00000014583.ENSBTAG00000010986",0.00562626521092342,"vivo",17
"ENSBTAG00000025644.ENSBTAG00000010986",0.00569634262967562,"vivo",17
"ENSBTAG00000002278.ENSBTAG00000015910",0.0151979158845747,"vivo",17
"ENSBTAG00000002278.ENSBTAG00000019929",0.00981899371281026,"vivo",17
"ENSBTAG00000021697.ENSBTAG00000002804",0.0744614428733803,"vivo",17
"ENSBTAG00000021697.ENSBTAG00000005990",0.0774377254491982,"vivo",17
"ENSBTAG00000012817.ENSBTAG00000007909",0.0192987120848321,"vivo",17
"ENSBTAG00000002278.ENSBTAG00000013745",0.0138693126055682,"vivo",17
"ENSBTAG00000021697.ENSBTAG00000019929",0.0691455997467219,"vivo",17
"ENSBTAG00000002317.ENSBTAG00000014966",0.0285946079446699,"vivo",17
"ENSBTAG00000007773.ENSBTAG00000003418",0.00998101368384201,"vivo",17
"ENSBTAG00000002317.ENSBTAG00000026676",0.0289587822231483,"vivo",17
"ENSBTAG00000021697.ENSBTAG00000007173",0.0641810900540543,"vivo",17
"ENSBTAG00000007773.ENSBTAG00000018993",0.0132111876725109,"vivo",17
"ENSBTAG00000002317.ENSBTAG00000018052",0.0342409680148114,"vivo",17
"ENSBTAG00000002317.ENSBTAG00000011154",0.0238399791971661,"vivo",17
"ENSBTAG00000007773.ENSBTAG00000017060",0.00660855486036845,"vivo",17
"ENSBTAG00000020638.ENSBTAG00000000782",0.032447630597465,"vivo",17
"ENSBTAG00000000283.ENSBTAG00000012771",0.00282972679264673,"vitro",17
"ENSBTAG00000000470.ENSBTAG00000019929",0.0066761237021864,"vitro",17
"ENSBTAG00000004630.ENSBTAG00000019929",0.00297822993935615,"vitro",17
"ENSBTAG00000015043.ENSBTAG00000022799",0.150822262250619,"vitro",17
"ENSBTAG00000022120.ENSBTAG00000019929",0.00199344883747226,"vitro",17
"ENSBTAG00000000016.ENSBTAG00000016455",0.00145333112618904,"vitro",17
"ENSBTAG00000031998.ENSBTAG00000015708",0.0744563935037939,"vitro",17
"ENSBTAG00000021316.ENSBTAG00000019929",0.00725503538994872,"vitro",17
"ENSBTAG00000008300.ENSBTAG00000001462",0.0364361158395169,"vitro",17
"ENSBTAG00000009357.ENSBTAG00000012771",0.00115352813654363,"vitro",17
"ENSBTAG00000020645.ENSBTAG00000021527",0.0198059367803461,"vitro",17
"ENSBTAG00000017280.ENSBTAG00000037735",0.176883263530468,"vitro",17
"ENSBTAG00000007737.ENSBTAG00000019832",0.00152097189284585,"vitro",17
"ENSBTAG00000014583.ENSBTAG00000010986",0.032791564551179,"vivo",62
"ENSBTAG00000025644.ENSBTAG00000010986",0.03371574834642,"vivo",62
"ENSBTAG00000002278.ENSBTAG00000015910",0.0281886651291799,"vivo",62
"ENSBTAG00000002278.ENSBTAG00000019929",0.0345843119147507,"vivo",62
"ENSBTAG00000021697.ENSBTAG00000002804",0.0112629427909602,"vivo",62
"ENSBTAG00000021697.ENSBTAG00000005990",0.00874630711697041,"vivo",62
"ENSBTAG00000012817.ENSBTAG00000007909",0.0298331014795226,"vivo",62
"ENSBTAG00000002278.ENSBTAG00000013745",0.0315145480527299,"vivo",62
"ENSBTAG00000021697.ENSBTAG00000019929",0.00925762498981374,"vivo",62
"ENSBTAG00000002317.ENSBTAG00000014966",0.0354393791039293,"vivo",62
"ENSBTAG00000007773.ENSBTAG00000003418",0.0160022068243964,"vivo",62
"ENSBTAG00000002317.ENSBTAG00000026676",0.0315226376555464,"vivo",62
"ENSBTAG00000021697.ENSBTAG00000007173",0.00986877610486072,"vivo",62
"ENSBTAG00000007773.ENSBTAG00000018993",0.0126448404738425,"vivo",62
"ENSBTAG00000002317.ENSBTAG00000018052",0.0376110825399129,"vivo",62
"ENSBTAG00000002317.ENSBTAG00000011154",0.0301533059668573,"vivo",62
"ENSBTAG00000007773.ENSBTAG00000017060",0.0129715646494319,"vivo",62
"ENSBTAG00000020638.ENSBTAG00000000782",0.0648172228115205,"vivo",62
"ENSBTAG00000000283.ENSBTAG00000012771",0.0860770967741936,"vitro",62
"ENSBTAG00000000470.ENSBTAG00000019929",0.0879250000000001,"vitro",62
"ENSBTAG00000004630.ENSBTAG00000019929",0.07911,"vitro",62
"ENSBTAG00000015043.ENSBTAG00000022799",0,"vitro",62
"ENSBTAG00000022120.ENSBTAG00000019929",0.038650625,"vitro",62
"ENSBTAG00000000016.ENSBTAG00000016455",0.0480284134615385,"vitro",62
"ENSBTAG00000031998.ENSBTAG00000015708",0.006695,"vitro",62
"ENSBTAG00000021316.ENSBTAG00000019929",0.0991050000000001,"vitro",62
"ENSBTAG00000008300.ENSBTAG00000001462",0,"vitro",62
"ENSBTAG00000009357.ENSBTAG00000012771",0.0308154032258065,"vitro",62
"ENSBTAG00000020645.ENSBTAG00000021527",0,"vitro",62
"ENSBTAG00000017280.ENSBTAG00000037735",0,"vitro",62
"ENSBTAG00000007737.ENSBTAG00000019832",0,"vitro",62
